2.0601,-0.584169,0.846858,0.169205,0.0575919,0.0017188,-0.332447,-0.0253773,0.0265018,-0.164084,0.0497074,0.0668149
1.02862,-0.613034,0.27706,0.110357,0.246016,0.265587,0.300173,0.0608704,-0.00447008,0.0958777,0.0285841,-0.0133276
1.90043,-0.622394,0.929017,0.700838,0.046506,0.167355,0.0264392,-0.165836,-0.0164161,-0.0982689,-0.135995,0.0212525
1.0902,-1.83279,0.502318,0.889498,0.417003,0.354529,0.0860899,-0.135425,0.0514569,0.171909,0.113431,0.0111946
2.4379,-1.09499,0.479541,0.160342,-0.144364,-0.337879,-0.421616,-0.166146,-0.141863,-0.0697037,0.101319,0.00485088
1.68318,-1.86608,0.288282,0.50887,0.404333,0.505374,0.146653,-0.145678,-0.244499,-0.0460117,0.195767,0.0175174
2.06856,-0.678734,0.827821,0.904563,0.0267959,0.020694,0.206804,-0.13603,-0.201177,-0.0104052,-0.0377471,-0.115084
0.93083,-1.8043,0.247151,1.13547,0.40619,0.216311,0.231441,-0.158315,-0.0510896,0.254943,0.187598,-0.0721687
